text,label,text_length,word_count
"this movie was disgusting. their should be a warning that some sadistic nasty writer is attempting to make a name for herself before being held hostage for an hour and a half watching garbage. what is garbage? the misuse of peoples time, the misuse of energy, and the waste of whatever type of educational system that taught her how to read and write. talia you are a sick demented loser. your psychiatrist needs to prescribe stronger medications for your problem. br br the acting and plot gave me no choice but to fast forward through the middle of the garbage. i ended up at a scene that was uncalled for. if you want to learn how to shock people watch a larry clark movie. i lost all respect for the entire cast of this movie no more support from me. how could actors or actresses sit on a set while such gross depictions of human behavior is manifested from the mind of a psycho? i feel sorry for all actors that took part in that scene. i think the devil now knows who the writer of this movie is congratulations you won his attention.",0,1041,194
"in director sooraj barjatyas vivah,20something delhi boy shahid kapur finds himself smitten by the demure, smalltown girl his father has selected for him to marry. drawn to her innocence and simplicity, shahid agrees to the marriage barely moments after hes met her at her home in madhupur, and the young lady in question amrita rao seems equally floored by her charming suitor. the marriage is fixed for six months later, and the couple find themselves in the first throes of young, budding love, their geographical distance notwithstanding. but amrita, whos been raised by her uncle and her aunt after her parents death, is struck by a horrible calamity just hours before the marriage. and then, its up to shahid to play the honourable lover and to embrace her unconditionally.much in the same vein as hum aapke hain koun and hum saath saath hain, barjatyas new film vivah too is on one level a family drama with an extremely idealistic premise. but sadly, the plot of this new film comes off looking way too outdated, even more farfetched than those regressive ekta kapoor soaps. and the problem is clear you just cant relate to such squeakyclean characters who dont have one bad bone in their bodies. there are many things that work in favour of and against hindi films, and timing is one such important factor. twentyfive years ago, perhaps the plot of vivah may not have felt like such a stretch, but today it just seems like the product of a mind stuck in a time warp. perhaps the films only saving grace is the fact that it oozes sincerity from start to finish, you can make out right away that the filmmakers intention is not to deceive. judging both by barjatyas previous films and by closely examining this new one you can safely declare that barjatya believes in a perfect world, he believes in his goodasgold characters, he believes that large families can live together happily under the same roof without the slightest bumps.but alas, hes unable to translate his vision to the screen. its difficult to overlook how onedimensional his protagonists are shahid and amrita, both virtuous and virginal i mean, think about it, the first time they hold hands is an hour and twenty minutes into the film. barjatya may think hes returning to his maine pyar kiya roots with vivah, but truth is that the reason we embraced salman and bhagyashree in that film, or even salman and madhuri in hum aapke hain koun is because they had such fantastic chemistry. because although they were created out of the same mould as shahid and amrita in vivah, those pairs had mischief and masti. shahid and amrita are just insipid and boring.for a film that relies so heavily on music to narrate its story, the filmmaker chooses a string of 70sstyle tunes that only further slacken the films deadening pace. but if i had to choose just one reason to explain why vivah doesnt work for me, its because im not sure i can relate to any of the characters who inhabit barjatyas story. to some perhaps, vivah will give hope, that a perfect world like this is actually out there somewhere. but im a little cynical i guess. so, give me the coquettish madhuri of hum aapke hain kaun, give me the bratty salman of maine pyar kiya, ill even take that mischievous karisma kapoor of hum saath saath hain. but save me from these dullards. you know, some marriages arent made in heaven. this ones vivah!",0,3375,591
"i cant believe i am so angry after seeing this that i am about to write my first ever review on imdb.br br this disney documentary is nothing but a rehashed planet earth lite. now i knew going into this that it was advertised as from the people who brought you planet earth, but i had no idea they were going to blatantly use the exact same cuts as the groundbreaking documentary miniseries. i just paid 8.75 to see something i already own on dvd. shame on disney for not warning people that there is absolutely nothing original here save a james earl jones voiceover and 90 seconds of sailfish that i dont believe were in planet earth.br br but the biggest crime of all, is that while planet earth uses the tragic story of the polar bear as evidence that we are killing this planet and a catalyst for ecologic change, disney took that story and turned it into family friendly tripe. after the male polar bears demise, they show his cubs grown significantly a year later, and spew some garbage about how they are ready to carry on his memory, and that the earth really is a beautiful place after all. no mention of the grown cubs impending deaths due to the same plight their father endured, no warning of trouble for future generations if we dont get our act together, nothing. just a montage of stuff we have already seen throughout the movie and many times more, if you are one of the billion people who have already seen planet earth.br br i have never left the theater feeling so ashamed and cheated in my life.",0,1516,279
"imagine youre a highschool boy, in the back of a dark, uncrowded theater with your girlfriend. how bad would a movie have to be, in order that you would feel compelled to leave the theater and head home before it ended? this movie is that bad. really. movies often become so bad that theyre good this movie is beyond that stage of badness. it is painfully bad. horribly, terribly, crimeagainsthumanity bad.",0,406,71
"almost as tedious to watch as it was to read, evening is a gorgeously produced failure...until meryl streep walks in and quietly shows her other cast members how to act this kind of stuff. vanessa redgrave is shockingly off in her role as the dying ann and claire danes is a cipher. perhaps if vanessa and claire had switched roles we could have seen the vibrancy in the young ann that gave her entre to the rarefied world of the story and we could have imagined that the older ann actually was dying. br br i was hoping the addition of michael cunningham to the writing credits would smooth out the jumpy storytelling but alas. it gave me a headache.",0,651,120
"a friend of mine bought this film for 1, and even then it was grossly overpriced. despite featuring big names such as adam sandler, billy bob thornton and the incredibly talented burt young, this film was about as funny as taking a chisel and hammering it straight through your earhole. it uses tired, bottom of the barrel comedic techniques consistently breaking the fourth wall as sandler talks to the audience, and seemingly pointless montages of hot girls.br br adam sandler plays a waiter on a cruise ship who wants to make it as a successful comedian in order to become successful with women. when the ships resident comedian the shamelessly named dickie due to his unfathomable success with the opposite gender is presumed lost at sea, sandlers character shecker gets his big break. dickie is not dead, hes rather locked in the bathroom, presumably sea sick.br br perhaps from his mouth he just vomited the worst film of all time.",0,937,160
"pros nothingbr br cons everythingbr br plot summary a female reporter runs into a hitchhiker that tells her stories about the deaths of people that were killed by zombies.br br review never in my life have i come across a movie as bad the zombie chronicles. filmed on a budget of what looks to be about 20 bucks, tzc is a completely horrible horror movie that relies on lame, forgetable actors whom couldnt act to save their lives and gore thats more gross than frightening. how does a movie like this even get made? simply put, avoid tzc like a sexuallytransmitted disease.br br my last 2 cents humorously enough, this movie was made by a movie company called brain damage films. theyre brains must have really been damaged to come up with a craptacular movie like this.br br my rating 1 out of 10if it were up to me, this movie would get the rating of negative bajillion",0,872,158
"ladies and gentlemen,please dont get fooled by a stanley kubrick film tag.this is a very bad film which unfortunately has been hailed as one of the deadliest horror films ever made.horror films should create such a fear that during nights people should shiver their hearts out while thinking about a true horror film.in shining,there is no real horror at all but what we find instead is just a naive,foolish attempt made to create chilling horror.everyone knows as to how good the attempts are if they are different from reality.all that is good in the film is the view of the icy valley. the hotel where most of the actors were lodged appears good too.a word about the actors jack nicholson looks like a lost,lazy soul who is never really sure of what he is supposed to do.there is not much to be said of a bald,colored actor who for the most of times is busy pampering a kid actor.no need to blame the bad weather for the tragedy.it cannot be avoided as the film has been made and poor kubrick is not alive to make any changes.",0,1029,187
"an executive, very successful in his professional life but very unable in his familiar life, meets a boy with down syndrome, escaped from a residence . both characters feel very alone, and the apparently less intelligent one will show to the executive the beauty of the small things in life... with this argument, the somehow amelielike atmosphere and the sentimental music, i didnt expect but a moralistic disgusting movie. anyway, as there were some interesting scenes the boy is sometimes quite a violent guy, and the interpretation of both actors, daniel auteil and pasqal duquenne, was very good, i decided to go on watching the movie. the french cinema, in general, has the ability of showing something that seems quite much to life, opposed to the more stereotyped american cinema. but, because of that, it is much more disappointing to see after the absurd ending, with the impossible death of the boy, the charming tone, the happiness of the executives family, the cheap moral, the unbearable laughter of the daughters, the guy waving from heaven as michael landon... really nasty, in my humble opinion.",0,1112,184
"not the best of the films to be watched nowadays. i read a lot of reviews about shining and was expecting it to be very good. but this movie disappointed me. the sound and environment was good, but there was no story here. not was there a single moment of fright. i expected it to a horror thriller movie, but there was no horror no thriller. the only scene where i got scared was during the chapter change scene showing wednesday. there are lots of fragments i the movie. most of the things are left unexplained with nothing to link it to anything. the story does not tell us about the women or other scenes that is shown. might be a good movie to watch in the 80s, but not for the 21st century.",0,696,134
"an awful film! it must have been up against some real stinkers to be nominated for the golden globe. theyve taken the story of the first famous female renaissance painter and mangled it beyond recognition. my complaint is not that theyve taken liberties with the facts if the story were good, that would perfectly fine. but its simply bizarre by all accounts the true story of this artist would have made for a far better film, so why did they come up with this dishwaterdull script? i suppose there werent enough naked people in the factual version. its hurriedly capped off in the end with a summary of the artists life we could have saved ourselves a couple of hours if theyd favored the rest of the film with same brevity.",0,726,131
im watching this on the scifi channel right now. its so horrible i cant stop watching it! im a videographer and this movie makes me sad. i feel bad for anyone associated with this movie. some of the camera work is good. most is very questionable. there are a few decent actors in the flick. too bad theyre surrounded by what must have been the directors relatives. thats the only way they could have been qualified to be in a movie! music was a little better than the acting. if you get around to watching this i hope its because there was absolutely no other option! the sequel yes sequel is coming on now....i think ill skip it! jason,0,636,119
"with a cast list like this one, i expected far better. venessa redgrave spent the majority of the movie lying in bed. the best actresses in the world cannot make anything very interesting when their acting is limited to lying down and falling asleep throughout the entire movie. the plot summary says that a secret is revealed to the daughters as their mother comes closer to death. the thing is, she never tells her daughters anything except cryptic advice to be happy. all the relationships in the movie are underdeveloped. i also felt that the back and forth between the past and present was unnecessary. it seemed as if the idea was stolen either from the book the da vinci code in which the device was used to increase suspense, or from the notebook in which they used the device to create the never ending romance of the storys main characters. either way it was a cheap device in this movie because it didnt work to create anything. it was a way to attempt suspense in a movie that has none. i left wondering why good movies cant be written for women. it really was a disappointment.",0,1090,197
"ive seen all four of the movies in this series. each one strays further and further from the books. this is the worst one yet. my problem is that it does not follow the book it is titled after in any way! the directors and producers should have named it any thing other than loves abiding joy. the only thing about this movie that remotely resembles the book are the names of some of the characters willie, missie, henry, clark, scottie and cookie. the namesagesgenders of the children are wrong. the entire story line is no where in the book.br br i find it a great disservice to janette oke, her books and her fans to produce a movie under her title that is not correct in any way. the music is too loud. the actors are not convincing they lack emotions.br br if you want a good family movie, this might do. it is clean. dont watch it, though, if you are hoping for a condensed version of the book. i hope that this will be the last movie from this series, but i doubt it. if there are more movies made, i wish michael landon, jr and others would stick closer to the original plot and story lines. the books are excellent and, if closely followed, would make excellent movies!",0,1178,222
"horrible film with bits of the ramones strewn about. your worse than average 1970s80s comedy format of the cool kids taking over the school with some whimsical plan. this movie is terrible. the plot consists of a girl who enjoys the ramones and a school bent on fighting against their oppressive administration. forget this movie and watch something like wild zero starring guitar wolf if you want an entertaining b movie. terrible acting, terrible writing, terrible plot with the stamp of approval of the ramones who probably needed some money quick so they said yes to this movie. that is the only logical thing i can think of because this movie blows.",0,654,112
"the good i liked this movie because it was the first horror movie ive seen in a long time that actually scared me. the acting wasnt too bad, and the cupid killer was believable and disturbing.br br the bad the story line and plot of this movie is incredibly weak. there just wasnt much to it. the ways the killer killed his victims was very horrifying and disgusting. i do not recommend this movie to anyone who can not handle gore.br br overall a good scare, but a bad story.br br out of",0,488,93
"having watched both the lion king and lion king ii and enjoyed both thoroughly. i thought lion king 1.5 might be worth watching. what a disappointment ! disney must be getting desperate for revenues.br br especially now that they lost the deal with pixar.br br basically, they just picked up some bits of footage that were left on the editors floor or garbage can and glued them together to make abr br quick buck. unlike lk i ii, both of which had strong story lines.br br this movie hardly has a story at all. while the characters and animation are always fun to look at, there is simply not enough material here for a movie. some of the bits could have been good 2nd disk fillers on the original offerings.br br disney shame on you for putting this trash out to make a quick buck!br br next time take the time and effort and put our an enduring work.",0,853,159
"well, on its credit side if it can be said to have one, timothy hines did manage to capture the original setting of h.g. wells outstanding novella. but other than that well, to call a spade a spade it sucks bigtime. what the master ed wood could have done with the alleged 20 million dollar budget! timothy hines really does make mr. wood, who was a flawed genius anyway, look like the best filmmaker of all time. the special effects i guess youd call them that are not even up to computer game standards. the acting is, well, perhaps about dinner theater comparable, and the accents are atrocious. at the risk of sounding offensive, a lot of the acting from the principal male characters is especially poor ogilvy, well, ahem, . . . gay! poor ogilvy minces and flounces about the bogus english countryside, waving his asbestos white handkerchief about as if it were heat resistant armor. hey, the stormtroopers in star wars had neat white body armor too, and it didnt work either, they still got blasted. even when ogilvy and company get fried by the martians heat ray?, they flounce and mince in some weird kind of dance, even when theyre theoretically dead and reduced to skeletons, which persist in unseemly dancing and writhing. maybe timothy hines rented the skeletons from ray harryhausen, being left over from jason and the argonauts. or was it josie and the pussycats? i dunno. the soldiers, presumably because theyre military, all seem to just rather unconvincingly explode, like the soldier on crutches and his unfortunate comrades carrying the stretcher just beyond him. wow! i loved it! but the soldiers all looked like they were either fascist troops from the spanish civil war, or boer commandos which would be more or less correct for the period. perhaps that was some bit of shrewd subtlety on the part of that wicked genius hines?. oddly enough, the character of the curate looks exactly like hes drawn in the original illustrations by warwick goble, and he also turns in the most convincing job of acting. oh, yeah. musnt forget the thunder child. in the book, the warship is described as an ironclad torpedoram. it was meant to ram enemy ships. yet, its bow was crumpled after ramming the tinkertoy constructed martian war machines, with a tiny jagged hole in the forepeak, and she sank. an ironclad warship like thunderchild couldve rammed the titanic and survived, but i guess the royal navy was bound by the same lowestbidder constraints as our own military. the costumes are all wrong, especially the british army and police uniforms, cobbled together mostly from usmc alphas. and timbo, in an obvious homage to western films of yore, has obviously set his movie in wild western england, because all his riders are using western saddles. the accents being used by just about everyone appear to be a mixture of some kind of scottish regional accent used by clan macabre, and magically delicious irish accents from county malarky. on the credit side, and contrary to what one reviewer wrote, the only genuine, authentic feature of this thing is the artillery. the guns are not from the civil war, but appear to my eye and research as bonafide british nine or 12 pounder rifled breach loaders, perfectly authentic to the period. so was the ammunition shown being used. but the artilleryman, who is a driver in the horse artillery, was not shown correctly driving his limber. you dont sit on the frigging limber box and drive a gun team, you ride the nearside wheel horses. the opening, using what i believe is authentic period film footage, is okay, and the scores not bad. however, to the best of my knowledge weybridge has never had an underground, and it certainly didnt in 1898.br br but growing up reading this novel, i am very disappointed. even more disappointed then i was at spielbergs zillion dollar, special effects laden version. maybe his version would have profited by swapping anthony piana for tom cruise, and vice versa. i have a lot more to say, but ill let it go at this for now i wish somebody would make a good version of war of the worlds thats faithful to the original. timmys vision is fine for a high school film class, or maybe i should say pretentiously stupid for a collegelevel film student, and about as bad, which is about the best i can say for this thing, but thats about it. oh, yeah. just where did the budget go? and what happened to michael caine? id like to hear his comments! i have a sneaking suspicion that timbo orson wood hines breathtaking, boundbreaking cinema masterpiece just might be the risktaking directors ticket to cult stardom, because, i must confess a guilty pleasure at watching this movie, which i didnt pay for anyway but was thoughtfully sent to me by a friend who burned a dvd copy for me, with no malicious intent that ive been able to determine. i must add here that i thought blackmoons dubbed and abridged version was not only a vast improvement, but an absolute, hysterically funny in a good way treat to watch. i find it hard to watch master timbos version after blackmoon. keep it up, tim! make your own version of dune, now. it just awaits the hand of a master like you! and all you headupyourass snobs who hated cloverfield? forget it. it cannot beat timbo hines artistry for sheer hilarious awfulness! hey get a life!timbo is worse than the master ed wood! i kid you not!",0,5362,937
"if i could give this film a real rating, it would likely be in the minus numbers. while i respect the fact that somebody has to keep making these terrible horror films, seriously, people, buying a ticket for this film is a waste of money you could be spending on something far more worth your time.br br despite it being a horror film, there is nothing scary about it, unless the idea of seeing how many horror clichs you can fit in one movie scares you. if the rating had been higher, it probably would have made for a better film in the long run.br br whoever made this version of prom night, you screwed up. the actors could probably have done a decent job if it werent for the questionable scripting. this was a terrible waste of a cinema trip. id sooner go and see one missed call again, at least that had some plot.",0,821,156
"robert wagner is the evil boss of digicron, a telecommunications company with a virus that kills people.br br so youre saying that the software virus has become a real virus that can kill people that may be medically possible but not possible from my system br br im having to write some new virus software of my own to trap it it may take some timebr br but its not going after software, its killing peoplebr br watch out for the im into virology love moment and perhaps first ever film plot to feature death by braille keyboard",0,529,98
"caught this on ifc yesterday, and cant believe the positive reviews! am i the only one who thought these ladies were anything but? kate tells jed she could get fired because shes supposed to be a pillar of the community, but puts out for him! then they suddenly decide theyre in love? and shes so devastated over his death, she doesnt go to his funeral, much less, tell his family the good news! by the way, how did an american get to be the headmistress of a very proper british school? janine should have been kicked off the force for her inexcusable abuse of power, but nothing happens! and she winds up boffing a con she brought in for questioning! and the less said about molly, the better!br br as for the guilt janine and molly feel over jed, please! its the punks own damn fault he got turned into roadkill! wheres the guilt over poor gerald, who gets puked on? if only i could do the same to the bozos behind this movie!",0,929,174
"seems that the cast should ensure at least an average movie. and so i sat down for 102 minutes of unbelief. beside ed harris noone seems to own the skills of acting. even sean connery, who i normally worship, must have had an offday during the entire filming of just case. not once in during the whole movie one actor could convince me.br br this made this movie look cheap and unreal.br br the story makes up a little. it is thrilling, and the plot is unexpected.br br conclusion only watch this movie if you really have nothing more useful to do.",0,548,102
"i cannot believe that the indian film industry still puts out such thirdrate dross as waqt. for starters, the storyline is totally implausible spoilt son gets thrown out of family home so as to teach him some selfsufficiency. so what does he do? he promptly goes on to win some national talent contest by doing some star jumps in front of a panel of judges i honestly am not joking here. in the meantime, his dad is dying of lung cancer, but keeps it a secret from the son, but he survives long enough to see his son become famous, to see his new grandson and also make a new toy giraffe with his own hands.br br the acting is cringe worthy in its hamminess no effort was made to try and act in any convincing manner by any of the main players in this film. as usual for indian films, the family lived in a huge mansion and seemed relatively untouched by the concerns of the real world.br br to be honest, the main losers when such dire films are made are the intelligent viewers who made the mistake of seeing such a film. the actors, such as amitabh bachchan and akshay kumar, will still be revered as gods by those people who have nothing but blind faith in bollywood.",0,1171,221
"brilliant book with wonderful characterizations and insights into human nature, particularly the nature of addiction, which still resonate strongly today.br br as for the movie... eh. nothing special. the cameraman clearly had an unfortunate addiction to circling and circling and circling around everything, making the viewer quite nauseous. why the director didnt put a stop to this is beyond mebut maybe he was too busy trying, and somehow failing, to draw good performances from these normally excellent but inappropriatelycast actors. all in all, a weak adaptation. your three hours would be better spent reading or rereading the book.",0,640,98
"im not particularly fond of remakes, or to steal the modern jargon retellings, but this film truly peeved me off. the original prom night, while not in my humble estimation a masterpiece, still realized what it was... horror. there are some simple things to remember when making a horror film. suspense is crucial to maintaining the interest of the audience. sorry folks, but a white knuckle film this was not! the scares were cheap, and foreshadowed terribly. a good example of scare which has been done to clichd excess now, is the cat jumping out of the closet, followed soon there after but a now unexpected appearance by the villain of the film this film couldnt successfully pull that off, so how could i expect it to fulfill any of the other conventions of horror film. there needs to be a likable hero or heroine. this film doesnt have one. the person i most identified with was the head detective. his calm demeanor, but level headed approach to the escape of a killer was what more films of this ilk should have. common sense approach to events that occur. if youre running from an axe wielding psycho, you turn and sprint in the opposite direction. not jog, whilst looking back ever three seconds, gaging the killers progress, only to trip over every branch and inanimate object in your path. if you friend disappears, you dont go looking for them alone. and if you suspect foul play you tell someone, not investigate yourself. these clichs are tired and well overplayed. in the horror genre in general, and in this film in particular.",0,1546,271
"i have this film out of the library right now and i havent finished watching it. it is so bad i am in disbelief. audrey hepburn had totally lost her talent by then, although shed pretty much finished with it in robin and marian. this is the worst thing about this appallingly stupid film. its really only of interest because it was her last feature film and because of the dorothy stratten appearance just prior to her homicide.br br there is nothing but idiocy between gazzara and his cronies. little signals and little bows and nods to real screwball comedy of which this is the faintest, palest shadow.br br who could believe that there are even some of the same manhattan environs that hepburn inhabited so magically and even mythically in breakfast at tiffanys twenty years earlier? the soundtrack of old sinatra songs and the gershwin song from which the title is taken is too loud and obviousyou sure dont have to wait for the credits to find out that something was subtly woven into the cinemusique of the picture to know when the songs blasted out at you.br br reverting to type means going back up as well as going back down, i guess. in this case, audrey hepburns chic european lady is all you see of someone who was formerly occasionally an actress and always a star. here she has even lost her talent as a star. if someone whose talent was continuing to grow in the period, like annmargret, had played the role, there would have been some life in it, even given the unbelievably bad material and mongoloidlevel situations.br br hepburn was a great person, of course, greater than most movie stars ever dreamed of being, and she was once one of the most charming and beautiful of film actors. after this dreadful performance, she went on to make an atrocious tv movie with robert wagner called love among thieves. in they all laughed it is as though she were still playing an ingenue in her 50s. even much vainer and obviously less intelligent actresses who insisted upon doing this like lana turner were infinitely more effective than is hepburn. turner took acting seriously even when she was bad. hepburn doesnt take it seriously at all, couldnt be bothered with it even her hair and clothes look tacky. her last really good work was in two for the road, perhaps her most perfect, if possibly not her best in many ways.br br and that girl who plays the country singer is just sickening. john ritter is horrible, there is simply nothing to recommend this film except to see dorothy stratten, who was truly pretty. otherwise, critic david thomsons oftused phrase losing hisher talent never has made more sense.br br ben gazarra had lost all sex appeal by then, and so we have 2 films with gazarra and hepburnwho could ask for anything less? sandra dees last, pitiful film lost, from 2 years later, a lowbudget nothing, had more to it than this. at least ms. dee spoke in her own voice by 1981, audrey hepburns accent just sounded silly shed go on to do the pbs gardens of the world with audrey hepburn and there her somewhat irritating accent works as she walks through english gardens with aristocrats or waxes effusively about what i like most is when flowers go back to nature! as in naturalized daffodils, but in an actual fictional movie, she just sounds ridiculous.br br to think that breakfast at tiffanys was such a profound sort of light poetic thing with audrey hepburn one of the most beautiful women in the worldshe was surely one of the most beautiful screen presences in my fair lady, matching garbo in several things and delphine seyrig in last year at marienbad. and then this! and her final brief role as the angel hap in the spielberg film always was just more of the lady stuffcorny, witless and stifling.br br i went to her memorial service at the fifth avenue presbyterian church, a beautiful service which included a boys choir singing the shaker hymn simple gifts. the only thing not listed in the program was the sudden playing of hepburns singing moon river on the fire escape in breakfast at tiffanys, and this brought much emotion and some real tears out in the congregation.br br a great lady who was once a fine actress as in the nuns story and one of the greatest and most beautiful of film stars in many movies of the 50s and 60s who became a truly bad onethats not all that common. and perhaps it is only a great human being who, in making such things as film performances trivial, nevertheless has the largeness of mind to want to have the flaws pointed out mercilesslywhich all of her late film work contained in abundance. most of the talk about hepburns miscasting is about my fair lady. but the one that should have had the original actress in it was wait until dark, which had starred lee remick on broadway. never as celebrated as hepburn, she was a better actress in many ways hepburn was completely incapable of playing anything really sordid, although hepburn was at least adequate enough in that part. after that, all of her acting went downhill.",0,5002,888
"story of a man who has unnatural feelings for a pig. starts out with a opening scene that is a terrific example of absurd comedy. a formal orchestra audience is turned into an insane, violent mob by the crazy chantings of its singers. unfortunately it stays absurd the whole time with no general narrative eventually making it just too off putting. even those from the era should be turned off. the cryptic dialogue would make shakespeare seem easy to a third grader. on a technical level its better than you might think with some good cinematography by future great vilmos zsigmond. future stars sally kirkland and frederic forrest can be seen briefly.",0,653,112
"this has to be the worst movie ive ever attempted to watch. in the first 15 minutes, there wasnt anything to keep my interest in this movie. i was on vacation at the time, and had plenty of time to devote to a justforthefunofit movie. the condo we were staying in had this movie in stock they must have got it from the 1 store or something.br br if you like adam sandler, this is nothing like any other movie hes made. this started with a bad premise and then just got worse. theres nothing even remotely funny in it.br br ive watched a lot of movies, including some i didnt care for. but if you decide to waste your time on this movie, dont say i didnt warn you.",0,663,130
"this film, once sensational for its forwardthinking politics and depictions of free love and sexual liberation, has been reduced by time to a mere curiosity. it seems absurd now that this mostly boring little film had been banned and seized by governments in many countries. given how socialistic sweden eventually became, the radicalism of its politics, once controversial, appear naive and almost mainstream four decades later. and its sex scenes, at one time the subject of sensational obscenity trials, look pretty tame in a modern context. nevertheless, the film and accompanying documentaries detailing its many controversies and influences remains marginally watchable as an early reliquary of 60s youth rebellion. one part of the film that still holds up its selfconsciousness with respect to the fourth wall. every once in a while, the filmmakers film themselves making the film. the satiric playfulness of this still elicits a chuckle.",0,945,147
"after hearing the word of mouth of just how bad this film is i took the plunge and bought the dvd. that said everything previously mentioned about this film is true. for a film that claimed to have a budget in the millions it just does not show on the screen at all. the list of problems with the film could drag on forever. chief amongst them is the film is simply too long. it dragged on for a few minutes short of 3 hours. nearly an hour probably could have been cut off the run time had the editor simply removed the overabundance of scenes dealing with nothing more then the main character wandering around aimlessly. br br secondly, as many had pointed out from the trailers, the special effects are anything but special. the tripods looked ok in a few shots here and there but beyond that everything was gradez 1970s or 1980s quality. probably the worst effects of all were the horses, which stiffly tottered back and forth as they moved. the heat ray effects were laughable, as people were reduced to bones that somehow were still able to flail about without any muscles. also pitiful was the thunderchild sequence, in which the thunderchild, described in the book as an ironclad ram, looked nothing of the sort. instead it resembled a world war 1 era destroyer, complete with deck guns which fired but had no visible crew, and torpedo tubes. br br the colors and backgrounds were just as bad as the effects. most laughable of all was a scene early on in which the main character and his wife go for a nighttime stroll and he points out mars to her in the sky. well, the sky is black, but the views of the characters and the landscape around them is broad daylight. there is also a very sharp demarcation between the real landscape, bathed in full sunlight, and the fake black night sky with overly large fuzzy stars. to detract even further, the color of the scenes made no sense. in some they are bathed in orange light. in others green light. in still others its blue light. in some instances the outsides are orange lit but the interiors of houses are green or blue. the framerate and camera is very shaky, giving everything a stuttering look.br br finally, the acting is overall subpar. one man portrays two characters whos sole difference was one lacked a mustache. this led to some confusion at times as to who was who and where they all were. the english accents, even to american ears, are outrageous. br br in summary, this movie could very well make a claim to being the worst film released in recent times. i have not seen gigli or some of the other recent flops but this one, because of its poor quality in every respect, must easily be worse then anything that mainstream hollywood has put out. i would not be surprised if the movie makes it to the bottom 10 or 20 in the imdb rankings. its a pity that mystery science theater is not still around.",0,2869,525
"i dont think any player in hollywood history lasted as long as david niven did given most of the weak films he had to carry by dint of his incredible charm. he could act, got an oscar for it, but most of the material he did was as light as one ply of two ply tissue paper.br br happy go lovely is a case in point. its a musical and for the most part youll remember veraellens dancing. youll remember that they are in scots costume as the film is set in edinburgh during their festival. but if you can recall a single song from it you must have a photographic memory.br br the plot is light. veraellen is the american lead in a musical that apparently is getting its out of town tryout in edinburgh. she starts in the chorus and runs late one day. she gets a lift from the chauffeur of a millionaire greeting card king. everybody now assumes shes the main squeeze of the millionaire. doors open up as theyve never opened before.br br the millionaire is david niven and he goes along with it and the various situations that are engendered by the mistake. cesar romero has some good moments here as the frantic producer of this musical.br br in the end though happy go lovely is light and harmless fluff which david niven did so much of and got so tired of.",0,1254,238
"the story by norman maclean is a masterwork redfords film is a mediocrity. he adds banal scenes of the maclean brothers going over a falls and of them doubledating in a seedy bar that were not even hinted at in the story. the cipher, brad pitt, trying to play the charismatic paul maclean, a genius outdoors, proves either risible or depressing, depending on what the original story meant to you. some of the fly casting scenes are beautiful. also, tom skerritt as the father and craig sheffer as norman are strong and masculine, as men were once expected to be. none of the women make an impression in the film, which is regrettable, because maclean loved the women in his story and made this clear, even poetic.",0,713,127
"all i could think of while watching this movie was bgrade slop. many have spoken about its redeeming quality is how this film portrays such a realistic representation of the effects of drugs and an individual and their subsequent spiral into a self perpetuation state of unfortunate events. yet really, the techniques used as many have already mentioned were overused and thus unconvincing and irrelevant to the film as a whole.br br as far as the plot is concerned, it was lacklustre, unimaginative, implausible and convoluted. you can read most other reports on this film and they will say pretty much the same as i would.br br granted some of the actors and actresses are attractive but when confronted with such boring action... looks can only carry a film so far. the action is poor and intermittent a few punches thrown here and there, and a final gunfight towards the end. nothing really to write home about.br br as others have said, bad movies are great to watch for the very reason that they are bad, you revel in that fact. this film, however, is a void. its nothing.br br furthermore, if one is really in need of an educational movie to scare people away from drug use then i would seriously recommend any number of other movies out there that board such issues in a much more effective way. requiem for a dream, trainspotting, fear and loathing in las vegas and candy are just a few examples. though one should also check out some more lighthearted films on the same subject like go overall, both serious and funny and halfbaked.br br on a final note, the one possibly redeeming line in this movie, delivered by vinnie jones was stolen from lock, stock and two smokling barrels. to think that a bit of that great movie has been tainted by loaded is vile.br br overall, i strongly suggest that you save you money and your time by not seeing this movie.",0,1864,331
"some of these viewer comments are just ridiculous. not painful to watch with your significant other? i was apologizing to my boyfriend the entire movie. br br it was so slow and awfully strange. br br both redgraves,vanessa and natasha were unfit for this, especially with vanessa doing that ridiculous brash american accent. br br claire danes was the same wigglylipped awkward girl that she was in my socalled life. she has yet to push herself in any way. girl, find a new way to pretend to cry! br br meryl streep was one of the only redeeming part of this movie, she was on screen for five minutes, and i swear to god, she reached out of the movie screen and slapped me awake. br br oh! and hugh dancy, who gets better every time i see him. br br glenn close and eileen atkins were also great in their two and a half scenes. br br i mean, this was a wellshot movie, it was very pretty, the settings were interestingly dressed, providing relief for the intense boredom i was feeling. br br i dont know, its just pretty pathetic when a movie that boasts a cast comprised of the greatest actresses of our time sucks so much. it sure had more than a few noticeable editing errors, and the main character ann was a huge jerk. i was glad she died. but thats because i felt bad for lila, anns friend mostly because these two ladies were better actors and made me feel a little empathy. br br ugh. bad job, evening the film. you werent entertaining and you werent even thoughtprovoking. i sure hope the book was better, so it didnt waste even more of peoples time. 310",0,1564,292
